titulo,autoria,link,fonte,data
Ucrânia afirma que pode lançar ofensiva contra a Rússia a qualquer momento,Tim Lister,https://web.archive.org/web/20230429222817/https://www.cnnbrasil.com.br/internacional/ucrania-afirma-que-pode-lancar-ofensiva-contra-a-russia-a-qualquer-momento/,cnn, 29/04/2023 às 18:32 
STF forma maioria para manter fim de boa-fé no comércio de ouro,Samantha Klein,https://web.archive.org/web/20230429222817/https://www.cnnbrasil.com.br/noticias/stf-forma-maioria-para-manter-fim-de-boa-fe-no-comercio-de-ouro/,cnn, 29/04/2023 às 13:23 
"Quem é Santiago Peña, ex-ministro que se elegeu presidente do Paraguai",Da CNN,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/internacional/quem-e-santiago-pena-presidente-eleito-do-paraguai/,cnn, 01/05/2023 às 00:23 
AGU usa posts em redes sociais para pedir reparação por danos a prédios públicos,Da CNN,https://web.archive.org/web/20230429222817/https://www.cnnbrasil.com.br/nacional/8-de-janeiro-agu-usa-posts-em-redes-sociais-para-pedir-reparacao-por-danos-a-predios-publicos/,cnn, 29/04/2023 às 17:25 
Nova carteira de identidade pode ser solicitada em 12 estados; veja onde,Agência Brasil,https://web.archive.org/web/20230429222817/https://www.cnnbrasil.com.br/nacional/nova-carteira-de-identidade-pode-ser-solicitada-em-12-estados-veja-onde/,cnn, 29/04/2023 às 18:30 
"Anatel pode atuar como supervisora da internet, diz presidente da agência à CNN",Daniel Rittner,https://web.archive.org/web/20230429222817/https://www.cnnbrasil.com.br/nacional/anatel-pode-atuar-como-entidade-supervisora-da-internet-diz-presidente/,cnn, 29/04/2023 às 10:52 
Quem leva a melhor entre LeBron James e Steph Curry? Veja números do duelo,Matheus Muratori,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/esportes/nba-quem-leva-a-melhor-entre-lebron-james-e-steph-curry-veja-numeros-do-duelo/,cnn, 01/05/2023 às 13:47 
Casimiro mostra novo cenário de lives com assentos de estádios brasileiros; veja,Pedro Leite,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/esportes/casimiro-mostra-novo-cenario-de-lives-com-assentos-de-estadios-brasileiros-veja/,cnn, 01/05/2023 às 16:45 
"Alto nível de escolaridade não garante às mulheres maior renda, indica estudo",Bruna Macedo,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/nacional/alto-nivel-de-escolaridade-nao-garante-as-mulheres-maior-renda/,cnn, 25/04/2023 às 12:57 | Atualizado 25/04/2023 às 13:35 
#SennaSempre: as homenagens nos 29 anos da morte de Ayrton Senna,Matheus Muratori,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/esportes/sennasempre-as-homenagens-nos-29-anos-da-morte-de-ayrton-senna/,cnn, 01/05/2023 às 16:37 
Justiça Federal anula decisão que suspendeu funcionamento do Telegram no Brasil,Da CNN,https://web.archive.org/web/20230429222817/https://www.cnnbrasil.com.br/nacional/justica-federal-anula-decisao-que-suspendeu-funcionamento-do-telegram-no-brasil/,cnn, 29/04/2023 às 14:43 
"Mulheres são estigmatizadas ao buscar tratamento para o alcoolismo, diz estudo",Lucas Rocha,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/saude/mulheres-sao-estigmatizadas-ao-buscar-tratamento-para-o-alcoolismo-diz-estudo/,cnn, 01/05/2023 às 04:00 
"Internações de motociclistas crescem 55% em dez anos, aponta o Ministério da Saúde",Paula Laboissière,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/saude/internacoes-de-motociclistas-crescem-55-em-10-anos-aponta-o-ministerio-da-saude/,cnn, 01/05/2023 às 12:38 | Atualizado 01/05/2023 às 12:39 
Santos renova com o meio-campista Lucas Lima por mais duas temporadas,Luis Fabiani,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/esportes/santos-renova-com-lucas-lima-por-mais-duas-temporadas/,cnn, 01/05/2023 às 13:31 
Juiz do MasterChef morre na véspera de estreia da nova temporada,Hilary Whiteman,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/internacional/juiz-do-masterchef-australia-morre-na-vespera-de-estreia-da-nova-temporada/,cnn, 01/05/2023 às 10:54 | Atualizado 01/05/2023 às 10:55 
PRF e Ibama são recebidos com tiros durante operação em garimpo ilegal,Da CNN,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/nacional/prf-e-ibama-sao-recebidos-com-tiros-durante-operacao-em-garimpo-ilegal-na-terra-yanomami/,cnn, 01/05/2023 às 16:03 | Atualizado 01/05/2023 às 16:04 
Médicos contestam tratamento que teria curado paciente em estágio terminal de câncer,Da CNN,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/saude/especialistas-contestam-tratamento-que-teria-curado-paciente-em-estagio-terminal-de-cancer-medico-defende-tecnica/,cnn, 28/04/2023 às 20:39 
"Motorista mata suposto autor de furto e debocha: ""Menos um fazendo o L""",Do Estadão Conteúdo,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/nacional/motorista-de-aplicativo-mata-suposto-autor-de-furto-em-sp-e-debocha-menos-um-fazendo-o-l-2/,cnn, 01/05/2023 às 11:35 
Tarcísio diz que não vai tolerar invasão de propriedades privadas em SP,Estadão Conteúdo,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/nacional/tarcisio-diz-que-nao-vai-tolerar-invasao-de-propriedades-privadas-em-sp/,cnn, 01/05/2023 às 13:09 
Aerosmith anuncia turnê de despedida dos palcos; Brasil fica de fora,Léo Lopes,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/entretenimento/aerosmith-anuncia-turne-de-despedida-dos-palcos-brasil-fica-de-fora/,cnn, 01/05/2023 às 11:46 
Influenciador recupera capivara Filó após ser autuado pelo Ibama,Carolina Ferraz | Thais Magalhães,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/nacional/influenciador-recupera-capivara-filo-apos-ser-autuado-pelo-ibama/,cnn, 30/04/2023 às 15:47 | Atualizado 01/05/2023 às 23:52 
Governo usa código do consumidor para retirar conteúdo da internet,Basília Rodrigues,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/politica/sem-regulacao-de-redes-governo-usa-codigo-do-consumidor-para-retirar-conteudo-da-internet/,cnn, 01/05/2023 às 10:28 | Atualizado 01/05/2023 às 12:09 
"Todos que tentaram dar golpe serão presos, diz Lula sobre 8 de janeiro",Douglas Porto,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/politica/todos-que-tentaram-dar-golpe-serao-presos-diz-lula-sobre-8-de-janeiro/,cnn, 01/05/2023 às 20:29 
Planalto trabalha para impedir deputado bolsonarista do MDB na CPMI do 8 de janeiro,Larissa Rodrigues,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/politica/planalto-trabalha-para-impedir-deputado-bolsonarista-do-mdb-na-cpmi-do-8-de-janeiro/,cnn, 01/05/2023 às 17:54 
Três PMs são presos por estupro de jovem de 18 anos dentro de uma viatura,"Marcio Dolzan, do Estadão Conteúdo",https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/nacional/tres-pms-sao-presos-por-estupro-de-jovem-de-18-anos-dentro-de-uma-viatura-em-saquarema/,cnn, 01/05/2023 às 12:31 
Super Mario Bros. é o 10º filme de animação a ultrapassar US$ 1 bilhão de bilheteria,Alli Rosenbloom,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/entretenimento/super-mario-bros-se-torna-o-10o-filme-de-animacao-a-ultrapassar-us-1-bilhao-nas-bilheterias-globais/,cnn, 30/04/2023 às 23:49 
Esses alimentos icônicos não são tão antigos quanto você pensa,Jacopo Prisco,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/viagemegastronomia/cnn-viagem-gastronomia/esses-alimentos-iconicos-nao-sao-tao-antigos-quanto-voce-pensa/,cnn,"
                            30/04/2023 às 04:00                        "
"Mulheres têm direito ao mesmo salário que homens na mesma função, diz Lula",Fernanda Pinotti,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/politica/mulheres-tem-direito-ao-mesmo-salario-que-homens-na-mesma-funcao-diz-lula/,cnn, 01/05/2023 às 13:49 
"Para Cardozo, Lula ""ousa ao reajustar salário mínimo""; Coppolla diz que medida tende a ""aumentar inflação""",Da CNN,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/politica/o-grande-debate-para-cardozo-lula-ousa-ao-reajustar-salario-minimo-coppolla-diz-que-medida-tende-a-aumentar-inflacao/,cnn, 01/05/2023 às 15:51 
"Netflix, Prime Video, HBO, Disney, Star+: o que chega aos streamings em maio",Marina Toledo,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/entretenimento/netflix-prime-video-hbo-disney-star-o-que-chega-aos-streamings-em-maio/,cnn, 01/05/2023 às 06:16 
Ator denuncia padre por discurso homofóbico durante missa de 7º dia,Cleber Rodrigues,https://www.cnnbrasil.com.br/nacional/ator-denuncia-padre-por-discurso-homofobico-durante-missa-de-7o-dia/,cnn, 04/05/2023 às 12:52 | Atualizado 04/05/2023 às 13:23 
"Letícia Vidica: Você sabe o que é o ""teste do pescoço""? Entenda",Letícia Vidica,https://www.cnnbrasil.com.br/nacional/voce-sabe-o-que-e-o-teste-do-pescoco/,cnn, 05/05/2023 às 04:00 | Atualizado 05/05/2023 às 12:53 
Tiquinho Soares doa prêmio de melhor do mês no Brasileirão para ONG LGBTQIA+,Luccas Oliveira,https://www.cnnbrasil.com.br/esportes/tiquinho-soares-doa-premio-de-melhor-do-mes-no-brasileirao-para-ong-lgbtqia/,cnn, 05/05/2023 às 21:28 | Atualizado 05/05/2023 às 21:44 
Danilo é decisivo de novo e pode ser herói do Nottingham Forest contra rebaixamento,Luccas Oliveira,https://www.cnnbrasil.com.br/esportes/danilo-e-decisivo-de-novo-e-pode-ser-heroi-do-nottingham-forest-contra-rebaixamento/,cnn, 08/05/2023 às 18:12 | Atualizado 08/05/2023 às 18:49 
Jogador de clube egípcio reaparece 20 dias após se recusar a jogar e “sumir”,da Reuters,https://www.cnnbrasil.com.br/esportes/jogador-de-clube-egipcio-reaparece-20-dias-apos-sumir/,cnn, 08/05/2023 às 11:20 | Atualizado 08/05/2023 às 20:16 
"Mineirão é o pior estádio do Brasil para paquerar, diz aplicativo; veja ranking",Pedro Leite,https://www.cnnbrasil.com.br/esportes/mineirao-e-o-pior-estadio-do-brasil-para-paquerar-diz-aplicativo-veja-ranking/,cnn, 08/05/2023 às 18:47 | Atualizado 08/05/2023 às 18:48 
"MP diz que Bauermann, do Santos, recebeu R$50 mil por manipulação, afirma revista",Luis Fabiani,https://www.cnnbrasil.com.br/nacional/mp-diz-que-bauermann-do-santos-recebeu-r50-mil-por-manipulacao-afirma-revista/,cnn, 08/05/2023 às 19:38 | Atualizado 08/05/2023 às 19:42 
Como perder gordura abdominal: veja 9 dicas e exercícios para praticar,Sem Autor,https://www.cnnbrasil.com.br/saude/como-perder-gordura-abdominal/,cnn, 06/05/2023 às 09:00 
Ministra da Saúde diz que doença não acabou e vacinação ainda é essencial,Pedro Rafael Vilela - Repórter da Agência Brasil,https://www.cnnbrasil.com.br/saude/ministra-da-saude-diz-que-covid-19-nao-acabou-e-vacinacao-ainda-e-essencial/,cnn, 07/05/2023 às 10:06 
Estudo: pessoas vacinadas com Coronavac mantiveram anticorpos por um ano,Lucas Rocha,https://www.cnnbrasil.com.br/saude/pessoas-que-receberam-coronavac-mantiveram-anticorpos-por-um-ano-diz-estudo/,cnn, 08/05/2023 às 09:56 | Atualizado 08/05/2023 às 10:32 
PMs salvam vida de bebê engasgada e câmeras de uniformes registram; veja vídeo,Rafaela Cascardo | Cleber Rodrigues,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/nacional/pms-salvam-vida-de-bebe-engasgada-e-cameras-de-uniformes-registram/,cnn, 01/05/2023 às 17:10 
"Técnica pode aperfeiçoar avaliação da fertilidade masculina, diz estudo",Julia Moióli,https://www.cnnbrasil.com.br/saude/tecnica-pode-tornar-mais-precisa-a-avaliacao-da-fertilidade-masculina-diz-estudo/,cnn, 08/05/2023 às 16:16 
"Mulher negra filma ataque racista em posto de Salvador: ""Odeio preto, não suporto""",Carolina Figueiredo | Lucas Schroeder,https://www.cnnbrasil.com.br/nacional/mulher-negra-filma-ataque-racista-em-posto-de-salvador-odeio-preto-nao-suporto/,cnn, 08/05/2023 às 08:15 | Atualizado 08/05/2023 às 09:19 
Homem morre no Guarujá após ser espancado por falsa acusação de roubo,Gabriele Koga | Bruno Laforé | Carolina Figueiredo | Léo Lopes,https://www.cnnbrasil.com.br/nacional/homem-morre-no-guaruja-apos-ser-espancado-por-falsa-acusacao-de-roubo/,cnn, 08/05/2023 às 10:11 | Atualizado 08/05/2023 às 16:46 
Deputado estadual de MG é feito refém dentro da própria casa em Belo Horizonte,Daniela Mallmann | Laura Slobodeicov,https://www.cnnbrasil.com.br/nacional/deputado-estadual-de-mg-e-feito-refem-dentro-da-propria-casa-em-belo-horizonte/,cnn, 08/05/2023 às 12:18 | Atualizado 08/05/2023 às 12:35 
Justiça mantém condenação de hospital que vazou fotos de sobrevivente,"Pepita Ortega, do Estadão Conteúdo",https://www.cnnbrasil.com.br/nacional/massacre-em-suzano-justica-mantem-condenacao-de-hospital-que-vazou-fotos-de-sobrevivente/,cnn, 08/05/2023 às 17:52 | Atualizado 08/05/2023 às 18:11 
Dani Calabresa é criticada por foto com Cara de Sapato e diz que irá apagar story,Da CNN,https://www.cnnbrasil.com.br/entretenimento/dani-calabresa-e-criticada-apos-postar-foto-com-cara-de-sapato-e-diz-que-ira-apagar-story/,cnn, 08/05/2023 às 12:10 
Shakira fala de traição em premiação; “O que importa é ser fiel a si mesma”,Leticia Pazero,https://www.cnnbrasil.com.br/entretenimento/shakira-fala-de-traicao-em-premio-de-mulher-do-ano-o-que-importa-e-ser-fiel-a-si-mesma/,cnn, 08/05/2023 às 12:46 | Atualizado 08/05/2023 às 12:48 
De Katy Perry perdida a comparação com “Frozen”; Confira os memes da coroação,Leticia Pazero,https://www.cnnbrasil.com.br/internacional/katy-perry-perdida-comparacao-com-frozen-e-mais-confira-os-memes-da-coroacao/,cnn, 08/05/2023 às 11:36 | Atualizado 08/05/2023 às 11:51 
"Roy Rossello, ex-Menudo, guarda cinzas de membro do grupo em casa: “Meu irmão”",Leticia Pazero,https://www.cnnbrasil.com.br/entretenimento/roy-rossello-ex-menudo-guarda-cinzas-de-membro-do-grupo-em-casa-meu-irmao/,cnn, 08/05/2023 às 16:40 | Atualizado 08/05/2023 às 16:42 
"Show da coroação do rei Charles lll reúne Katy Perry, Lionel Richie e mais; veja",Brenda Mendes,https://www.cnnbrasil.com.br/entretenimento/show-da-coroacao-do-rei-charles-lll-reune-katy-perry-lionel-richie-e-mais-veja/,cnn, 08/05/2023 às 16:22 | Atualizado 08/05/2023 às 16:25 
The Weeknd anuncia que deixará de usar nome artístico,Leticia Pazero,https://www.cnnbrasil.com.br/entretenimento/fim-de-uma-era-the-weeknd-anuncia-que-deixara-de-usar-nome-artistico/,cnn, 08/05/2023 às 18:26 | Atualizado 08/05/2023 às 18:43 
Bolsonaro pode ser responsabilizado em até cinco crimes; saiba quais,Felipe Pereira,https://www.cnnbrasil.com.br/politica/bolsonaro-pode-ser-responsabilizado-em-ate-cinco-crimes-saiba-quais/,cnn, 08/05/2023 às 04:00 | Atualizado 08/05/2023 às 08:53 
Delegados da PF que disseram “não” a Torres ganharam cargos de chefia,Elijonas Maia,https://www.cnnbrasil.com.br/politica/delegados-da-pf-que-disseram-nao-a-torres-ganharam-cargos-de-chefia-no-governo-lula/,cnn, 08/05/2023 às 04:00 | Atualizado 08/05/2023 às 08:09 
Lula sanciona lei que torna atendimento odontológico obrigatório,Lucas Rocha,https://www.cnnbrasil.com.br/saude/lula-sanciona-lei-que-torna-atendimento-odontologico-obrigatorio/,cnn, 08/05/2023 às 12:34 | Atualizado 08/05/2023 às 16:03 
"Em Portugal, homem mata três e comete suicídio após discussão por causa de pombo",Da CNN,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/internacional/em-portugal-homem-mata-tres-e-comete-suicidio-apos-discussao-por-causa-de-pombo/,cnn, 01/05/2023 às 16:53 
Diretor-geral defende permanência da PF à frente da segurança presidencial,Tainá Falcão,https://www.cnnbrasil.com.br/politica/diretor-geral-defende-permanencia-da-pf-a-frente-da-seguranca-presidencial/,cnn, 08/05/2023 às 18:46 | Atualizado 08/05/2023 às 19:21 
PT escolhe senadores Fabiano Contarato e Rogério Carvalho para comissão,Daniel Rittner,https://www.cnnbrasil.com.br/politica/pt-escolhe-senadores-fabiano-contarato-e-rogerio-carvalho-para-cpmi-do-8-de-janeiro/,cnn, 08/05/2023 às 18:00 | Atualizado 08/05/2023 às 18:36 
"ChatGPT pode escolher ações melhor que fundos de investimento, mostra pesquisa",Anna Cooban,https://www.cnnbrasil.com.br/economia/chatgpt-pode-escolher-acoes-melhor-que-fundos-de-investimento-mostra-pesquisa/,cnn, 08/05/2023 às 04:00 | Atualizado 08/05/2023 às 11:59 
"Bairro do Morumbi ganha unidade da pizzaria La Braciera, em SP",Tina Bini,https://www.cnnbrasil.com.br/viagemegastronomia/gastronomia/bairro-do-morumbi-ganha-unidade-da-pizzaria-la-braciera-em-sp-que-segue-plano-de-expansao/,cnn,"
                            08/05/2023 às 18:00 | Atualizado 08/05/2023 às 16:16                        "
STF interrompe análise de recurso contra arquivamento de pedidos da CPI da Covid,Lucas Mendes,https://www.cnnbrasil.com.br/politica/stf-interrompe-analise-de-recurso-contra-arquivamento-de-pedidos-contra-bolsonaro-na-cpi-da-covid/,cnn, 08/05/2023 às 16:40 | Atualizado 08/05/2023 às 17:22 
Instante raro: mulher dá à luz gêmeos e um dos bebês nasce empelicado,Brenda Mendes,https://www.cnnbrasil.com.br/saude/instante-raro-mulher-da-a-luz-a-gemeos-e-um-dos-bebes-nasce-empelicado/,cnn, 08/05/2023 às 11:48 | Atualizado 08/05/2023 às 16:17 
Celulares de Bolsonaro e Mauro Cid começam a ser periciados pela PF,João Rosa | Elijonas Maia,https://www.cnnbrasil.com.br/politica/celulares-de-bolsonaro-e-mauro-cid-comecam-a-ser-periciados-pela-policia-federal/,cnn, 08/05/2023 às 18:31 | Atualizado 08/05/2023 às 19:03 
Presença de ministro extremista faz União Europeia cancelar evento em Israel,Da Reuters,https://www.cnnbrasil.com.br/internacional/presenca-de-ministro-extremista-faz-uniao-europeia-cancelar-evento-em-israel/,cnn, 08/05/2023 às 16:41 | Atualizado 08/05/2023 às 16:49 
Anulação de indulto fará Daniel Silveira passar a cumprir pena de condenação,Lucas Mendes,https://www.cnnbrasil.com.br/politica/anulacao-de-indulto-fara-daniel-silveira-passar-a-cumprir-pena-de-condenacao/,cnn, 08/05/2023 às 04:00 | Atualizado 08/05/2023 às 08:15 
WebSummit Rio: o purgatório da beleza – da inovação – e do caos,Stéphanie Fleury,https://www.cnnbrasil.com.br/tecnologia/websummit-rio-o-purgatorio-da-beleza-da-inovacao-e-do-caos/,cnn, 08/05/2023 às 13:38 | Atualizado 08/05/2023 às 16:01 
Entenda por que Moraes liga fraude no cartão de vacina de Bolsonaro às milícias digitais,Felipe Pereira,https://www.cnnbrasil.com.br/politica/por-que-alexandre-de-moraes-liga-fraude-no-cartao-de-vacina-de-bolsonaro-as-milicias-digitais/,cnn, 08/05/2023 às 04:00 | Atualizado 08/05/2023 às 08:57 
Filho de Regina Duarte é vítima de assalto em casa na Grande São Paulo,Da CNN,https://www.cnnbrasil.com.br/nacional/policia-prende-suspeito-de-assalto-a-filho-de-regina-duarte-na-grande-sp/,cnn, 08/05/2023 às 19:44 | Atualizado 08/05/2023 às 19:47 
Coronel que debateu golpe recebe jeton como conselheiro de estatal na gestão Lula,Iuri Pitta,https://www.cnnbrasil.com.br/politica/coronel-que-debateu-golpe-recebe-jeton-como-conselheiro-de-estatal-na-gestao-lula/,cnn, 08/05/2023 às 17:48 | Atualizado 08/05/2023 às 20:00 
"“Quanto mais exceções tiver o IVA, maior terá de ser a alíquota básica”, diz Appy",Danilo Moliterno,https://www.cnnbrasil.com.br/economia/quanto-mais-excecoes-tiver-o-iva-maior-tera-de-ser-a-aliquota-basica-diz-appy/,cnn, 08/05/2023 às 18:41 | Atualizado 08/05/2023 às 20:23 
Edital do Enem 2023 é divulgado: confira datas e regras desta edição,Da CNN,https://www.cnnbrasil.com.br/nacional/edital-do-enem-2023-e-divulgado-confira-datas-e-regras-desta-edicao/,cnn, 08/05/2023 às 17:25 | Atualizado 08/05/2023 às 17:28 
"Não tenho dúvida da inocência de Bolsonaro, diz Ciro Nogueira à CNN",Mariana Janjácomo,https://www.cnnbrasil.com.br/politica/nao-tenho-duvida-da-inocencia-de-bolsonaro-diz-ciro-nogueira-a-cnn/,cnn, 08/05/2023 às 20:11 | Atualizado 08/05/2023 às 21:25 
Missão de Galípolo será apaziguar a relação entre Lula e Campos Neto,Raquel Landim,https://www.cnnbrasil.com.br/economia/missao-de-galipolo-sera-apaziguar-a-relacao-entre-lula-e-campos-neto/,cnn, 08/05/2023 às 16:31 | Atualizado 08/05/2023 às 18:30 
"Após quatro meses, começa articulação do governo Lula",William Waack,https://www.cnnbrasil.com.br/politica/analise-william-waack-apos-quatro-meses-comeca-articulacao-do-governo-lula/,cnn, 08/05/2023 às 22:10 
MP pede bloqueio de pensão de ex-major suspeito de fraude em cartão de vacina,Daniela Lima,https://www.cnnbrasil.com.br/politica/mp-pede-que-tcu-suspenda-pensao-de-ex-major-preso-em-operacao-sobre-fraude-em-cartao-de-vacina-de-bolsonaro/,cnn, 08/05/2023 às 13:00 | Atualizado 08/05/2023 às 15:39 
"Para compensar tabela do IR, governo cobrará até 22,5% em aplicações no exterior",Danilo Moliterno,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/economia/para-compensar-nova-tabela-do-ir-governo-cobrara-ate-225-em-aplicacoes-no-exterior-entenda/,cnn, 01/05/2023 às 11:42 | Atualizado 01/05/2023 às 13:58 
Barack Obama vai ao trabalho no primeiro trailer de seu documentário da Netflix,Alli Rosenbloom,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/entretenimento/barack-obama-vai-ao-trabalho-no-primeiro-trailer-de-seu-documentario-da-netflix/,cnn, 01/05/2023 às 04:00 
"Ministério aciona mediação do TCU para ""salvar"" três concessões de estradas",Daniel Rittner,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/politica/ministerio-aciona-mediacao-do-tcu-para-salvar-tres-concessoes-de-estradas/,cnn, 01/05/2023 às 14:58 
Áudio revela coronel Elcio Franco em trama golpista,Daniela Lima,https://www.cnnbrasil.com.br/politica/audio-revela-coronel-elcio-em-trama-golpista/,cnn, 08/05/2023 às 15:06 | Atualizado 08/05/2023 às 18:30 
Yuri Alberto volta a marcar após nove jogos e Corinthians empata com o Fortaleza,Luis Fabiani,https://www.cnnbrasil.com.br/esportes/yuri-alberto-volta-a-marcar-apos-nove-jogos-e-corinthians-empata-com-o-fortaleza/,cnn, 08/05/2023 às 22:05 | Atualizado 08/05/2023 às 22:21 
Primeiro leilão de rodovias do governo Lula deve ser anunciado nesta semana,Daniel Rittner,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/economia/primeiro-leilao-de-rodovias-do-governo-lula-deve-ser-anunciado-nesta-semana/,cnn, 01/05/2023 às 14:55 
Estudante come banana de obra de arte em museu avaliada em R$ 590 mil,Yoonjung Seo | Kathleen Magramo,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/internacional/estudante-come-obra-de-arte-de-uma-banana-colada-com-fita-adesiva-avaliada-em-r-590-mil-em-museu/,cnn, 01/05/2023 às 11:18 | Atualizado 01/05/2023 às 16:57 
Por que a máfia pode frear a construção da maior ponte suspensa do mundo na Itália,Barbie Latza Nadeau,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/internacional/porque-a-mafia-pode-frear-a-construcao-da-maior-ponte-suspensa-do-mundo-na-italia/,cnn, 01/05/2023 às 04:00 | Atualizado 01/05/2023 às 06:31 
"Tropas ucranianas expulsam forças russas de Bakhmut, foco dos combates",Dan Peleschuk,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/internacional/tropas-ucranianas-expulsam-forcas-russas-de-bakhmut-foco-dos-combates-no-leste-europeu/,cnn, 01/05/2023 às 14:59 | Atualizado 01/05/2023 às 15:00 
Exclusivo: imagens de satélite mostram dirigível militar chinês em base no deserto,Paul P. Murphy | Alex Marquardt,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/internacional/exclusivo-imagens-de-satelite-mostram-dirigivel-militar-chines-em-base-no-deserto/,cnn, 01/05/2023 às 10:15 | Atualizado 01/05/2023 às 10:16 
"Salário mínimo já foi R$ 3.000, antes da ditadura, e caiu para R$ 500 com hiperinflação",Juliana Elias,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/economia/salario-minimo-ja-foi-r-3-000-antes-da-ditadura-e-caiu-a-r-500-com-hiperinflacao/,cnn, 01/05/2023 às 18:01 
Livro revela as confissões de uma comissária de bordo dos anos 80,Jacopo Prisco,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/internacional/confissoes-de-uma-comissaria-de-bordo-dos-anos-80/,cnn, 22/04/2023 às 15:51 
Seis pessoas morrem após engavetamento de dezenas de veículos nos EUA,Sem Autor,https://web.archive.org/web/20230502004110/https://www.cnnbrasil.com.br/internacional/mortes-engavetamento-eua/,cnn, 01/05/2023 às 19:32 | Atualizado 01/05/2023 às 19:36 
"Explosão de foguete não é o fracasso que parece, dizem especialistas",Ashley Strickland,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/internacional/spacex-starship-explosao-de-foguete-nao-e-o-fracasso-que-parece-dizem-especialistas/,cnn, 22/04/2023 às 13:58 | Atualizado 22/04/2023 às 15:59 
Prato escolhido para coroação de Charles III diz tudo que precisamos saber sobre o rei,Holly Thomas,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/internacional/opiniao-por-que-o-prato-escolhido-para-a-coroacao-de-charles-iii-diz-tudo-que-precisamos-saber-sobre-o-rei/,cnn, 21/04/2023 às 14:01 
"Mulheres negras devem fazer rastreamento para câncer de mama mais jovens, diz estudo",Jacqueline Howard,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/saude/mulheres-negras-devem-fazer-rastreamento-para-cancer-de-mama-mais-jovens-diz-estudo/,cnn, 19/04/2023 às 15:35 | Atualizado 20/04/2023 às 08:07 
Whatsapp permitirá salvar mensagens temporárias; saiba como fazer,Da CNN,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/tecnologia/whatsapp-permitira-salvar-mensagens-temporarias-saiba-como-fazer/,cnn, 21/04/2023 às 12:20 | Atualizado 21/04/2023 às 12:22 
"Diversidade, inclusão e entretenimento",Da CNN,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/entretenimento/mauricio-pestana-diversidade-inclusao-e-entretenimento/,cnn, 22/04/2023 às 01:26 
"""Gritei tão alto que desmaiei"": Talibã volta a usar antigos métodos de tortura",Sem Autor,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/internacional/gritei-tao-alto-que-desmaiei-taliba-volta-a-usar-antigos-metodos-de-tortura/,cnn, 22/04/2023 às 04:00 
Portugal confirma parceria para produção de aeronave da Embraer no padrão da Otan,Priscila Yazbek | Fernanda Pinotti,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/economia/portugal-confirma-parceria-para-producao-da-aeronave-super-tucano-da-embraer-no-padrao-da-otan/,cnn, 22/04/2023 às 17:08 
